obstime,tempr,ap,ws,wd,rh
2007-10-15,-5.6,972.5,43.25,17.5,-999.0
2007-10-16,-9.575,991.9625,13.625,15.75,-999.0
2007-10-17,-9.575,995.45,14.25,15.75,-999.0
2007-10-18,-6.5375,986.975,16.75,17.75,-999.0
2007-10-19,-6.3375,994.225,6.375,8.75,-999.0
2007-10-20,-12.325,1002.35,2.0,1.75,-999.0
2007-10-21,-10.4,981.625,34.75,15.25,-999.0
2007-10-22,-7.3,976.6875,37.125,17.5,-999.0
2007-10-23,-4.1,984.1875,12.875,16.625,-999.0
2007-10-24,-7.2875,994.925,5.0,14.125,-999.0
2007-10-25,-7.1125,994.0,9.5,8.0,-999.0
2007-10-26,-3.825,983.9,23.875,15.875,-999.0
2007-10-27,-6.575,982.5875,17.625,14.25,-999.0
2007-10-28,-6.275,983.8375,9.875,12.75,-999.0
2007-10-29,-4.1625,990.925,14.375,15.25,-999.0
2007-10-30,-7.725,987.575,4.5,12.0,-999.0
2007-10-31,-7.4375,982.1,1.875,11.625,-999.0
2007-11-01,-9.5125,984.95,28.375,9.375,-999.0
2007-11-02,-11.3625,990.0875,0.875,1.25,-999.0
2007-11-03,-7.85,1003.075,11.875,16.0,-999.0
2007-11-04,-5.5375,1006.95,20.75,15.75,-999.0
2007-11-05,-1.5625,1009.9875,31.0,16.25,-999.0
2007-11-06,-0.3375,1009.45,30.375,16.25,-999.0
2007-11-07,2.3125,1006.2625,15.125,16.0,-999.0
2007-11-08,3.9875,1001.5,7.25,12.625,-999.0
2007-11-09,4.6875,999.8625,0.375,2.0,-999.0
2007-11-10,1.125,995.5125,2.75,3.125,-999.0
2007-11-11,0.8375,993.475,16.625,13.75,-999.0
2007-11-12,0.15,999.4125,20.625,16.25,-999.0
2007-11-13,-2.78e-17,998.025,12.75,9.625,-999.0
2007-11-14,-0.9,989.975,5.625,7.625,-999.0
2007-11-15,-2.675,989.025,2.625,8.25,-999.0
2007-11-16,-3.4875,991.125,1.75,5.0,-999.0
2007-11-17,-5.775,992.1625,2.375,7.75,-999.0
2007-11-18,-4.2625,989.675,1.25,1.625,-999.0
2007-11-19,-5.45,992.2875,0.125,0.625,-999.0
2007-11-20,-4.5375,991.075,4.25,3.75,-999.0
2007-11-21,-2.3875,984.4625,8.75,6.75,-999.0
2007-11-22,-1.8625,979.9875,9.0,14.625,-999.0
2007-11-23,-4.4125,985.825,6.0,11.25,-999.0
2007-11-24,-3.75,989.025,8.625,14.875,-999.0
2007-11-25,-4.0,993.2625,11.0,14.25,-999.0
2007-11-26,-4.2,996.725,5.125,9.625,-999.0
2007-11-27,-3.475,987.8625,19.25,14.125,-999.0
2007-11-28,-2.4375,980.65,24.5,14.125,-999.0
2007-11-29,-1.0375,982.6625,20.125,14.75,-999.0
2007-11-30,-0.7,981.925,9.125,11.5,-999.0
2007-12-01,-0.9375,979.15,5.75,8.0,-999.0
2007-12-02,-2.325,981.15,1.0,4.625,-999.0
2007-12-03,-1.7125,989.5375,2.125,6.0,-999.0
2007-12-04,-0.925,985.125,4.0,15.125,-999.0
2007-12-05,-5.9625,987.2125,15.0,9.5,-999.0
2007-12-06,-2.1375,986.325,16.75,16.125,-999.0
2007-12-07,-2.6375,982.7,6.25,9.25,-999.0
2007-12-08,-1.5,976.8875,22.625,16.25,-999.0
2007-12-09,1.825,983.3375,17.375,18.5,-999.0
2007-12-10,1.2875,990.15,13.375,17.375,-999.0
2007-12-11,0.7375,985.5625,14.0,12.5,-999.0
2007-12-12,1.2625,983.7,11.125,8.375,-999.0
2007-12-13,2.2875,984.2,16.25,13.75,-999.0
2007-12-14,2.325,986.6625,17.0,13.25,-999.0
2007-12-15,0.8375,988.225,17.75,12.0,-999.0
2007-12-16,-0.0125,988.7,13.125,11.25,-999.0
2007-12-17,0.5875,989.225,6.5,10.625,-999.0
2007-12-18,0.1,985.825,7.375,8.75,-999.0
2007-12-19,0.2,981.825,17.25,14.375,-999.0
2007-12-20,0.7,979.55,13.875,13.125,-999.0
2007-12-21,-0.6125,978.2,8.375,18.375,-999.0
2007-12-22,-1.1375,979.0125,17.375,10.375,-999.0
2007-12-23,0.2,972.8375,24.125,13.625,-999.0
2007-12-24,1.9375,974.0375,8.5,10.25,-999.0
2007-12-25,2.2,979.55,6.125,19.5,-999.0
2007-12-26,1.7,982.65,9.5,24.375,-999.0
2007-12-27,2.0,980.1,9.125,19.0,-999.0
2007-12-28,-0.225,990.9,6.125,11.375,-999.0
2007-12-29,-1.5,987.975,5.25,22.5,-999.0
2007-12-30,-1.275,984.0125,5.25,12.5,-999.0
2007-12-31,0.3875,990.8125,5.0,8.75,-999.0
2008-01-01,-0.175,988.125,4.125,11.5,-999.0
2008-01-02,0.3,982.0875,8.75,11.375,-999.0
2008-01-03,-0.925,987.2625,6.25,15.25,-999.0
2008-01-04,1.8375,992.575,8.625,14.125,-999.0
2008-01-05,0.9875,987.3375,13.5,17.25,-999.0
2008-01-06,-1.575,988.125,7.5,14.0,-999.0
2008-01-07,-0.6125,990.0875,2.875,9.875,-999.0
2008-01-08,0.26,989.06,8.2,11.0,-999.0
2008-01-09,0.75,984.225,17.75,13.75,-999.0
2008-01-10,-0.0125,988.9125,6.625,11.625,-999.0
2008-01-11,-0.7375,989.9875,5.5,8.25,-999.0
2008-01-12,0.0875,991.3875,10.25,21.875,-999.0
2008-01-13,-0.8,986.55,19.625,14.75,-999.0
2008-01-14,-1.525,983.1375,22.25,15.0,-999.0
2008-01-15,-1.175,983.2375,9.375,12.5,-999.0
2008-01-16,-1.6875,982.4,5.875,8.375,-999.0
2008-01-17,-1.1625,985.6,2.25,5.75,-999.0
2008-01-18,-1.7875,987.2125,3.875,15.875,-999.0
2008-01-19,-2.1875,986.45,1.5,4.75,-999.0
2008-01-20,-2.575,987.125,7.25,11.0,-999.0
2008-01-21,-2.75,986.8875,9.5,11.375,-999.0
2008-01-22,-1.9625,988.2,15.5,12.875,-999.0
2008-01-23,-1.775,988.8625,24.0,13.625,-999.0
2008-01-24,-2.625,984.45,28.0,13.625,-999.0
2008-01-25,-2.35,983.4375,26.75,14.0,-999.0
2008-01-26,-2.1375,983.675,29.0,14.0,-999.0
2008-01-27,-1.7125,978.025,27.75,13.625,-999.0
2008-01-28,-1.8,980.4875,20.25,12.875,-999.0
2008-01-29,-1.775,981.3,21.125,13.625,-999.0
2008-01-30,-1.0875,983.35,11.375,13.25,-999.0
2008-01-31,-1.9875,981.125,10.75,19.75,-999.0
2008-02-01,0.3875,978.15,10.0,11.625,-999.0
2008-02-02,0.6875,980.575,7.625,14.0,-999.0
2008-02-03,-1.2125,983.5375,3.25,11.5,-999.0
2008-02-04,-2.1875,984.325,4.75,10.875,-999.0
2008-02-05,-4.05,974.5125,2.125,5.875,-999.0
2008-02-06,-2.9125,979.2,7.75,11.625,-999.0
2008-02-07,-5.485714286,983.3571429,2.142857143,3.428571429,-999.0
2008-02-08,-2.6875,973.9625,21.25,13.25,-999.0
2008-02-09,-1.075,971.8,29.125,13.625,-999.0
2008-02-10,-0.8,975.55,16.875,12.375,-999.0
2008-02-11,-0.2125,973.6625,21.5,12.625,-999.0
2008-02-12,-1.8875,973.4625,19.0,11.75,-999.0
2008-02-13,-3.625,978.3,10.625,21.625,-999.0
2008-02-14,-4.4125,985.0625,11.5,13.125,-999.0
2008-02-15,-3.65,989.2375,19.125,14.875,-999.0
2008-02-16,-1.5875,983.525,16.75,15.375,-999.0
2008-02-17,-3.0125,979.475,12.75,17.125,-999.0
2008-02-18,-2.3,980.075,18.375,16.75,-999.0
2008-02-19,-3.775,991.1125,7.125,11.875,-999.0
2008-02-20,-2.6,993.35,11.0,8.625,-999.0
2008-02-21,-3.5375,986.6125,7.625,8.125,-999.0
2008-02-22,-5.9625,984.675,10.75,8.625,-999.0
2008-02-23,-5.8125,987.3125,9.875,20.0,-999.0
2008-02-24,-5.7875,987.85,18.75,12.0,-999.0
2008-02-25,-6.0875,991.95,6.875,12.5,-999.0
2008-02-26,-7.875,995.9625,8.625,6.75,-999.0
2008-02-27,-6.5875,994.55,11.5,12.125,-999.0
2008-02-28,-5.4125,992.4625,15.875,11.125,-999.0
2008-03-01,-5.6,989.5375,15.375,10.0,-999.0
2008-03-02,-4.55,982.4375,7.125,14.75,-999.0
2008-03-03,-2.4,971.75,25.875,9.875,-999.0
2008-03-04,-2.55,978.925,21.875,8.75,-999.0
2008-03-05,-3.175,867.175,17.875,9.0,-999.0
2008-03-06,-8.775,981.3125,16.125,10.0,-999.0
2008-03-07,-8.0125,981.7,20.75,11.875,-999.0
2008-03-08,-5.625,985.525,15.375,11.75,-999.0
2008-03-09,-7.4375,987.8,13.5,10.625,-999.0
2008-03-10,-3.8875,978.5625,30.125,12.25,-999.0
2008-03-11,-1.525,962.8625,11.625,15.75,-999.0
2008-03-12,-126.6875,978.5375,17.375,9.75,-999.0
2008-03-13,-4.075,980.6,14.0,12.875,-999.0
2008-03-14,-9.4375,987.75,5.75,8.375,-999.0
2008-03-15,-7.725,989.425,26.875,10.5,-999.0
2008-03-16,-7.425,979.6375,40.375,9.0,-999.0
2008-03-17,-6.225,973.575,46.375,10.0,-999.0
2008-03-18,-4.0375,976.9,34.75,9.5,-999.0
2008-03-19,-2.6375,981.8625,21.75,9.25,-999.0
2008-03-20,-3.45,993.75,16.375,10.5,-999.0
2008-03-21,-4.8875,988.3,3.75,3.625,-999.0
2008-03-22,-7.85,982.8375,15.5,7.5,-999.0
2008-03-23,-8.6375,993.325,13.875,8.25,-999.0
2008-03-24,-12.4125,996.5125,0.875,3.875,-999.0
2008-03-25,-14.3,1000.3,0.25,1.125,-999.0
2008-03-26,-10.95,995.9,12.5,10.75,-999.0
2008-03-27,-8.6875,992.2,16.25,7.5,-999.0
2008-03-28,-10.4625,996.25,10.875,8.375,-999.0
2008-03-29,-8.55,1001.7875,18.125,8.75,-999.0
2008-03-30,-6.45,994.7,28.125,9.75,-999.0
2008-03-31,-6.6625,995.95,20.625,7.75,-999.0
2008-04-01,-6.4625,977.9375,41.125,8.0,-999.0
2008-04-02,-5.4125,959.25,28.5,7.5,-999.0
2008-04-03,-5.575,973.0125,25.375,9.5,-999.0
2008-04-04,-6.275,982.1375,18.25,11.75,-999.0
2008-04-05,-10.5,987.9875,8.875,10.0,-999.0
2008-04-06,-9.55,988.2,14.625,14.5,-999.0
2008-04-07,-2.5375,974.8375,33.0,11.25,-999.0
2008-04-08,-3.975,968.775,28.125,8.5,-999.0
2008-04-09,-3.9375,983.575,26.625,9.0,-999.0
2008-04-10,-4.6625,988.1625,23.5,8.0,-999.0
2008-04-11,-4.85,985.4625,24.375,9.25,-999.0
2008-04-12,-3.9875,981.5,18.75,8.5,-999.0
2008-04-13,-5.3,984.55,4.125,6.625,-999.0
2008-04-14,-11.95,989.9625,1.625,6.0,-999.0
2008-04-15,-20.45,988.5125,0.0,0.0,-999.0
2008-04-16,-20.65,996.5875,0.375,4.0,-999.0
2008-04-17,-21.75,1000.15,2.375,7.625,-999.0
2008-04-18,-23.4375,994.025,1.875,7.625,-999.0
2008-04-19,-19.75,986.5375,15.625,7.25,-999.0
2008-04-20,-16.8375,985.8625,11.75,11.0,-999.0
2008-04-21,-12.45,983.075,30.25,14.0,-999.0
2008-04-22,-11.075,987.0125,7.125,27.75,-999.0
2008-04-23,-10.575,1000.1625,5.875,27.75,-999.0
2008-04-24,-10.0125,1010.4625,8.25,19.375,-999.0
2008-04-25,-5.2,1002.2875,26.625,13.875,-999.0
2008-04-26,-7.3375,992.475,18.625,12.75,-999.0
2008-04-27,-12.25,999.5625,19.125,12.0,-999.0
2008-04-28,-5.6,999.2,32.625,12.625,-999.0
2008-04-29,-5.5375,995.85,27.375,10.5,-999.0
2008-04-30,-6.275,989.6625,26.375,11.0,-999.0
2008-05-01,-8.3875,989.05,36.625,10.5,-999.0
2008-05-02,-9.9625,995.0875,21.875,10.875,-999.0
2008-05-03,-12.425,997.8125,9.125,14.0,-999.0
2008-05-04,-10.2625,1005.0125,15.375,9.25,-999.0
2008-05-05,-10.8625,1009.8375,13.875,11.75,-999.0
2008-05-06,-14.7375,1006.4,4.0,9.125,-999.0
2008-05-07,-17.6,1007.3875,1.0,4.0,-999.0
2008-05-08,-20.2125,1004.55,3.25,4.0,-999.0
2008-05-09,-16.7625,999.65,7.25,11.625,-999.0
2008-05-10,-17.1375,1000.35,7.875,10.625,-999.0
2008-05-11,-16.7375,999.4875,12.0,10.0,-999.0
2008-05-12,-17.125,991.4125,4.25,6.25,-999.0
2008-05-13,-21.3875,995.825,3.75,9.25,-999.0
2008-05-14,-23.8125,1003.7625,1.25,2.0,-999.0
2008-05-15,-17.825,997.6625,2.625,7.125,-999.0
2008-05-16,-20.275,991.275,3.875,15.25,-999.0
2008-05-17,-21.3,986.4375,9.25,9.125,-999.0
2008-05-18,-13.6875,970.775,24.75,15.25,-999.0
2008-05-19,-12.4625,982.75,21.875,13.5,-999.0
2008-05-20,-18.7375,991.5375,7.375,12.75,-999.0
2008-05-21,-13.9875,983.8875,28.75,10.75,-999.0
2008-05-22,-12.325,981.1625,14.125,15.5,-999.0
2008-05-23,-11.3375,986.2,6.375,10.125,-999.0
2008-05-24,-12.7625,992.5375,6.875,14.75,-999.0
2008-05-25,-15.2,985.5125,11.125,10.0,-999.0
2008-05-26,-16.6,978.0625,9.75,12.125,-999.0
2008-05-27,-19.425,985.4625,3.75,5.625,-999.0
2008-05-28,-19.9,983.6125,2.0,4.0,-999.0
2008-05-29,-19.375,982.1125,19.5,14.125,-999.0
2008-05-30,-18.35,993.3375,11.75,8.5,-999.0
2008-05-31,-15.5875,980.0125,43.0,9.25,-999.0
2008-06-01,-13.1875,987.8875,22.125,9.25,-999.0
2008-06-02,-13.4375,987.3875,27.375,10.0,-999.0
2008-06-03,-17.025,983.85,14.875,5.625,-999.0
2008-06-04,-22.9375,995.0375,1.625,6.625,-999.0
2008-06-05,-15.225,997.4,22.625,7.25,-999.0
2008-06-06,-9.575,992.6375,38.625,9.75,-999.0
2008-06-07,-9.5,986.225,45.75,10.25,-999.0
2008-06-08,-16.3875,987.5,29.875,11.0,-999.0
2008-06-09,-13.1375,985.3625,26.25,10.75,-999.0
2008-06-10,-13.6,988.4375,19.875,10.0,-999.0
2008-06-11,-12.725,992.675,41.75,11.375,-999.0
2008-06-12,-6.925,983.85,40.375,10.75,-999.0
2008-06-13,-5.2375,973.85,37.75,9.75,-999.0
2008-06-14,-9.875,994.75,16.125,9.5,-999.0
2008-06-15,-19.7875,991.325,0.25,1.125,-999.0
2008-06-16,-21.25,988.8,7.0,3.875,-999.0
2008-06-17,-19.5625,982.85,11.875,8.625,-999.0
2008-06-18,-21.95,980.6,11.75,10.5,-999.0
2008-06-19,-22.9125,982.1875,8.625,14.375,-999.0
2008-06-20,-25.68571429,985.7285714,4.714285714,4.714285714,-999.0
2008-06-21,-25.37142857,990.4857142999999,6.285714286,37.42857143,-999.0
2008-06-22,-28.63333333,989.4166667000002,3.0,11.0,-999.0
2008-06-23,-28.75,994.7666667000001,12.66666667,6.666666667,-999.0
2008-06-24,-26.375,990.0,29.0,8.75,-999.0
2008-06-25,-19.85,974.5375,24.125,11.0,-999.0
2008-06-26,-13.0,957.825,21.5,12.75,-999.0
2008-06-27,-18.7625,984.2,5.875,10.75,-999.0
2008-06-28,-23.175,985.475,7.625,6.0,-999.0
2008-06-29,-20.0125,986.1875,15.25,7.75,-999.0
2008-06-30,-16.275,978.0875,41.0,7.75,-999.0
2008-07-01,-14.925,989.125,20.5,7.0,-999.0
2008-07-02,-15.075,992.9375,30.5,10.0,-999.0
2008-07-03,-15.875,996.7875,12.0,12.25,-999.0
2008-07-04,-21.3625,994.1375,2.25,27.875,-999.0
2008-07-05,-24.85,992.925,5.625,11.75,-999.0
2008-07-06,-25.4875,998.075,5.125,7.5,-999.0
2008-07-07,-16.425,992.9125,21.25,8.5,-999.0
2008-07-08,-17.1125,977.1625,5.5,17.5,-999.0
2008-07-09,-24.0,966.9375,0.375,2.875,-999.0
2008-07-10,-22.425,986.2625,5.0,1.5,-999.0
2008-07-11,-14.5125,992.35,34.875,9.0,-999.0
2008-07-12,-10.7875,976.85,46.125,10.25,-999.0
2008-07-13,-10.725,967.8375,40.0,9.75,-999.0
2008-07-14,-12.2625,969.0,31.375,9.75,-999.0
2008-07-15,-14.5875,990.875,10.875,9.0,-999.0
2008-07-16,-20.8375,987.85,9.875,14.5,-999.0
2008-07-17,-25.4125,980.0125,0.25,4.75,-999.0
2008-07-18,-23.6125,988.275,7.75,6.375,-999.0
2008-07-19,-20.1875,996.35,19.625,10.5,-999.0
2008-07-20,-10.3625,966.75,48.25,9.75,-999.0
2008-07-21,-13.17142857,977.4,21.42857143,10.85714286,-999.0
2008-07-22,-11.3125,982.3,10.25,10.625,-999.0
2008-07-23,-14.525,974.0125,16.75,13.375,-999.0
2008-07-24,-13.2875,983.1375,19.125,9.25,-999.0
2008-07-25,-12.6125,974.75,20.625,12.375,-999.0
2008-07-26,-10.6,964.2875,25.0,14.0,-999.0
2008-07-27,-10.5125,977.925,28.625,9.5,-999.0
2008-07-28,-11.5,990.625,24.25,12.5,-999.0
2008-07-29,-12.7375,991.95,20.625,13.625,-999.0
2008-07-30,-16.7,989.2875,6.125,12.75,-999.0
2008-07-31,-16.9375,987.7625,24.0,12.0,-999.0
2008-08-01,-19.85,995.225,14.0,10.625,-999.0
2008-08-02,-20.725,991.4625,22.0,10.75,-999.0
2008-08-03,-19.05,983.2375,27.5,11.375,-999.0
2008-08-04,-18.9125,977.6375,14.5,13.875,-999.0
2008-08-05,-20.575,985.2125,11.5,14.375,-999.0
2008-08-06,-22.2125,990.4375,12.0,13.0,-999.0
2008-08-07,-23.9,988.0875,3.125,7.375,-999.0
2008-08-08,-26.375,985.7125,5.375,12.0,-999.0
2008-08-09,-25.3,989.0375,6.75,11.25,-999.0
2008-08-10,-26.0625,1001.975,3.625,14.875,-999.0
2008-08-11,-25.175,1001.9125,4.0,11.75,-999.0
2008-08-12,-23.75,988.1375,3.875,4.75,-999.0
2008-08-13,-20.2125,986.8,17.375,15.75,-999.0
2008-08-14,-18.625,983.0625,33.875,13.25,-999.0
2008-08-15,-14.8125,972.1375,49.875,14.0,-999.0
2008-08-16,-13.9125,965.8625,27.125,14.25,-999.0
2008-08-17,-14.2,971.3,23.5,14.125,-999.0
2008-08-18,-18.2,991.5125,2.0,7.625,-999.0
2008-08-19,-15.5125,982.4125,14.875,9.875,-999.0
2008-08-20,-17.05,974.05,29.125,11.0,-999.0
2008-08-21,-18.4,976.35,8.625,17.375,-999.0
2008-08-22,-22.7375,988.775,4.875,10.75,-999.0
2008-08-23,-23.15,999.9,1.75,14.375,-999.0
2008-08-24,-17.2875,994.3125,14.0,11.375,-999.0
2008-08-25,-20.775,985.4125,3.625,22.0,-999.0
2008-08-26,-24.5375,982.0375,1.125,10.125,-999.0
2008-08-27,-25.35,979.05,3.5,10.25,-999.0
2008-08-28,-26.125,986.175,13.75,13.75,-999.0
2008-08-29,-22.2625,996.075,41.625,14.0,-999.0
2008-08-30,-16.85,990.0125,36.375,14.0,-999.0
2008-08-31,-14.1,980.5875,30.25,11.75,-999.0
2008-09-01,-10.8375,979.95,44.125,13.25,-999.0
2008-09-02,-6.325,972.4,35.75,12.5,-999.0
2008-09-03,-5.175,978.075,23.625,11.75,-999.0
2008-09-04,-10.825,979.125,5.625,12.75,-999.0
2008-09-05,-14.4875,981.325,14.125,12.25,-999.0
2008-09-06,-15.4125,987.1625,13.625,13.5,-999.0
2008-09-07,-14.425,983.5875,12.5,12.0,-999.0
2008-09-08,-12.2375,979.325,16.375,15.5,-999.0
2008-09-09,-10.1875,975.025,25.875,15.375,-999.0
2008-09-10,-15.6625,981.9,1.875,9.625,-999.0
2008-09-11,-20.625,985.05,1.75,7.875,-999.0
2008-09-12,-20.6625,987.225,17.625,15.125,-999.0
2008-09-13,-18.25,990.1,6.375,17.375,-999.0
2008-09-14,-21.5625,989.8375,11.375,11.0,-999.0
2008-09-15,-22.25,986.25,9.0,15.875,-999.0
2008-09-16,-22.55,987.4,12.125,14.5,-999.0
2008-09-17,-22.3875,990.1875,24.125,14.0,-999.0
2008-09-18,-15.9125,981.05,39.375,14.0,-999.0
2008-09-19,-12.8875,974.8625,28.375,16.0,-999.0
2008-09-20,-19.2,974.9125,17.875,18.5,-999.0
2008-09-21,-13.9125,986.5875,18.75,14.0,-999.0
2008-09-22,-11.7125,984.525,9.25,7.875,-999.0
2008-09-23,-9.875,974.95,9.625,26.125,-999.0
2008-09-24,-14.15,979.175,16.5,16.625,-999.0
2008-09-25,-16.9,988.6,4.875,20.625,-999.0
2008-09-26,-17.7875,985.0375,10.75,12.625,-999.0
2008-09-27,-16.75,981.4125,13.625,12.625,-999.0
2008-09-28,-11.025,969.2875,20.875,16.0,-999.0
2008-09-29,-14.3,980.85,3.875,11.875,-999.0
2008-09-30,-14.4875,987.85,8.375,17.75,-999.0
2008-10-01,-14.2,982.975,16.25,15.125,-999.0
2008-10-02,-14.7125,977.9625,13.5,18.25,-999.0
2008-10-03,-12.725,978.7875,16.25,15.75,-999.0
2008-10-04,-16.8375,990.9125,8.5,14.875,-999.0
2008-10-05,-18.0,977.675,17.75,11.625,-999.0
2008-10-06,-15.275,974.7,19.5,10.25,-999.0
2008-10-07,-15.7375,983.6,8.375,9.5,-999.0
2008-10-08,-13.6,980.5375,24.25,13.125,-999.0
2008-10-09,-12.9,981.4625,3.125,14.75,-999.0
2008-10-10,-9.5125,975.9,26.75,14.5,-999.0
2008-10-11,-6.5625,971.0,40.0,12.875,-999.0
2008-10-12,-5.9125,979.8125,26.375,13.625,-999.0
2008-10-13,-10.2,975.925,2.125,6.75,-999.0
2008-10-14,-11.0875,975.8625,11.875,9.25,-999.0
2008-10-15,-14.75,983.875,15.25,10.0,-999.0
2008-10-16,-12.9125,983.2625,17.5,9.25,-999.0
2008-10-17,-12.375,982.0,8.0,8.375,-999.0
2008-10-18,-12.1375,983.0125,6.875,8.375,-999.0
2008-10-19,-10.4875,989.9,11.875,12.625,-999.0
2008-10-20,-13.5,989.1625,7.875,16.75,-999.0
2008-10-21,-14.8875,977.0875,6.0,11.625,-999.0
2008-10-22,-15.9375,979.5625,6.5,19.25,-999.0
2008-10-23,-16.125,982.875,0.0,0.0,-999.0
2008-10-24,-14.175,984.2625,2.75,10.5,-999.0
2008-10-25,-16.6125,983.6,2.25,17.625,-999.0
2008-10-26,-15.9875,982.325,1.75,10.0,-999.0
2008-10-27,-16.8375,876.325,1.0,5.875,-999.0
2008-10-28,-14.5875,989.225,0.375,1.25,-999.0
2008-10-29,-14.0625,990.8375,4.375,11.75,-999.0
2008-10-30,-12.95,995.4125,1.625,5.625,-999.0
2008-10-31,-11.0125,996.7375,4.0,9.875,-999.0
2008-11-01,-9.275,996.8875,0.0,0.0,-999.0
2008-11-02,-6.575,998.075,9.0,10.125,-999.0
2008-11-03,-3.65,997.3375,24.125,13.25,-999.0
2008-11-04,-6.5625,986.7875,28.5,14.0,-999.0
2008-11-05,-6.2,996.2625,4.125,12.25,-999.0
2008-11-06,-7.525,989.7375,4.125,13.875,-999.0
2008-11-07,-8.2125,981.4625,19.125,14.0,-999.0
2008-11-08,-5.7875,974.9875,16.5,13.125,-999.0
2008-11-09,-5.2125,969.7625,6.875,20.0,-999.0
2008-11-10,-4.25,975.225,15.375,13.75,-999.0
2008-11-11,-3.6,974.425,10.0,15.625,-999.0
2008-11-12,-7.3125,978.325,9.625,12.625,-999.0
2008-11-13,-6.3875,986.05,15.0,18.375,-999.0
2008-11-14,-9.15,980.7125,3.875,8.625,-999.0
2008-11-15,-8.4125,968.25,12.0,16.625,-999.0
2008-11-16,-8.2125,979.95,4.625,20.25,-999.0
2008-11-17,-6.7,987.8875,7.75,36.5,-999.0
2008-11-18,-2.7375,983.9125,8.25,18.0,-999.0
2008-11-19,-5.3625,978.1,8.0,12.125,-999.0
2008-11-20,-8.1,976.025,2.25,6.875,-999.0
2008-11-21,-7.55,978.85,8.5,8.625,-999.0
2008-11-22,-5.3625,984.8125,12.875,12.625,-999.0
2008-11-23,-5.85,985.275,7.875,15.75,-999.0
2008-11-24,-7.1125,980.4,7.625,11.375,-999.0
2008-11-25,-5.8125,982.8875,18.0,13.125,-999.0
2008-11-26,-3.925,981.8625,39.625,14.0,-999.0
2008-11-27,-1.7375,981.85,21.125,13.25,-999.0
2008-11-28,-1.4375,981.0125,19.0,13.0,-999.0
2008-11-29,-1.85,977.05,20.625,14.0,-999.0
2008-11-30,-1.2375,972.9875,15.125,13.125,-999.0
2008-12-01,-0.5125,965.5125,9.125,20.75,-999.0
2008-12-02,-0.7375,965.0125,23.5,14.25,-999.0
2008-12-03,-0.3875,966.175,27.875,14.25,-999.0
2008-12-04,-1.55,964.9875,24.0,11.25,-999.0
2008-12-05,-1.8875,966.4375,16.875,11.125,-999.0
2008-12-06,-1.025,971.625,18.75,10.75,-999.0
2008-12-07,-2.175,970.975,6.5,12.375,-999.0
2008-12-08,-2.8625,970.1,22.625,12.625,-999.0
2008-12-09,-1.0125,967.875,29.375,13.875,-999.0
2008-12-10,-0.3625,963.825,22.0,14.0,-999.0
2008-12-11,-0.8625,976.6,11.625,11.25,-999.0
2008-12-12,-0.9375,976.75,9.375,14.375,-999.0
2008-12-13,-0.2625,973.1375,10.625,12.875,-999.0
2008-12-14,-0.975,981.7375,13.25,12.25,-999.0
2008-12-15,-2.2625,982.5,13.125,12.75,-999.0
2008-12-16,-1.725,979.2625,15.75,13.625,-999.0
2008-12-17,-0.3375,981.6,17.5,12.875,-999.0
2008-12-18,0.2375,985.75,11.875,13.0,-999.0
2008-12-19,-0.4625,983.4875,6.75,15.5,-999.0
2008-12-20,-0.75,987.2,5.25,16.375,-999.0
2008-12-21,-1.7875,986.175,6.875,18.0,-999.0
2008-12-22,0.8625,988.8125,10.0,11.0,-999.0
2008-12-23,1.075,991.0125,19.5,16.625,-999.0
2008-12-24,0.3125,994.825,29.875,9.75,-999.0
2008-12-25,-0.025,993.0375,6.25,18.75,-999.0
2008-12-26,-0.875,997.9125,6.125,11.125,-999.0
2008-12-27,-1.875,1002.25,3.875,11.5,-999.0
2008-12-28,-2.4875,998.4625,20.875,11.375,-999.0
2008-12-29,-1.85,993.475,31.125,14.0,-999.0
2008-12-30,0.4125,998.15,8.125,13.5,-999.0
2008-12-31,2.4666666669999997,996.8333332999998,17.66666667,14.66666667,-999.0
2009-01-01,-0.5,984.9142857,37.28571429,11.85714286,-999.0
2009-01-02,-0.95,991.8,17.5,13.875,-999.0
2009-01-03,-0.3375,990.575,6.0,9.875,-999.0
2009-01-04,-3.05,988.625,3.125,16.0,-999.0
2009-01-05,-0.775,991.95,2.625,16.625,-999.0
2009-01-06,-1.625,993.9625,7.75,12.125,-999.0
2009-01-07,-2.1125,987.5125,13.75,14.625,-999.0
2009-01-08,-1.75,985.0125,19.25,14.125,-999.0
2009-01-09,-0.6,983.075,7.25,11.5,-999.0
2009-01-10,0.4375,980.05,10.625,17.75,-999.0
2009-01-11,-0.825,979.6625,13.125,18.75,-999.0
2009-01-12,0.483333333,978.6,16.0,17.33333333,-999.0
2009-01-13,-0.5,983.725,21.625,14.25,-999.0
2009-01-14,-0.9,984.475,16.625,13.125,-999.0
2009-01-15,0.225,985.1625,14.625,12.125,-999.0
2009-01-16,2.15,988.9,7.375,15.875,-999.0
2009-01-17,1.075,984.3875,8.5,13.25,-999.0
2009-01-18,-0.1375,985.4625,3.5,11.125,-999.0
2009-01-19,-0.475,981.275,26.625,13.875,-999.0
2009-01-20,-2.2375,985.7,4.625,10.25,-999.0
2009-01-21,-2.7875,985.45,5.0,8.25,-999.0
2009-01-22,-2.1875,988.675,127.25,10.875,-999.0
