obstime,tempr,ap,ws,wd,rh
11-03-2016 23:00,-13.49,972.85,19.64,95.93,60.7
12-03-2016 00:00,-13.75,973.16,19.32,97.76,59.5
12-03-2016 01:00,-13.97,973.26,19.65,98.72,59.73
12-03-2016 02:00,-13.65,973,19.1,97.02,58.63
12-03-2016 03:00,-13.12,972.21,18.82,101.13,56.88
12-03-2016 04:00,-11.94,972,15.69,98.42,54.2
12-03-2016 05:00,-10.38,972.41,9.92,107.02,46.84
12-03-2016 06:00,-9.82,972.26,9,110.35,46.04
12-03-2016 07:00,-10.28,971.87,14.39,97.82,53.69
12-03-2016 08:00,-9.75,971.08,16.09,93.08,53.01
12-03-2016 09:00,-8.47,970.69,14.53,75.77,46.5
12-03-2016 10:00,-7.92,970.46,16.83,57.07,45.52
12-03-2016 11:00,-7.88,970.61,16.93,59.15,45.98
12-03-2016 12:00,-8.33,970.88,13.42,80.22,49.02
12-03-2016 13:00,-9.61,971.17,15.6,87.22,50.67
12-03-2016 14:00,-10.36,971.76,15.95,88.12,51.66
12-03-2016 15:00,-10.99,971.98,18.54,89.18,50.41
12-03-2016 16:00,-11.36,972.17,18.06,89.23,52.48
12-03-2016 17:00,-11.63,972.42,17.1,88.78,53.03
12-03-2016 18:00,-11.78,972.38,18.27,89.57,52.8
12-03-2016 19:00,-11.84,972.39,16.88,89.1,53.47
12-03-2016 20:00,-11.49,972.6,13.64,87.48,53.56
12-03-2016 21:00,-11.13,972.86,14.35,85.7,54.81
12-03-2016 22:00,-11.23,972.81,16.18,87.37,54.41
12-03-2016 23:00,-11.36,972.76,16.59,89.42,53.7
13-03-2016 00:00,-11.21,972.89,14.58,87.88,52.93
13-03-2016 01:00,-11.25,973.06,12.17,103.52,52.18
13-03-2016 02:00,-10.76,973.12,11.58,106.17,50
13-03-2016 03:00,-10.62,973.21,9.47,112.35,52.49
13-03-2016 04:00,-9.77,973.28,8.99,98.05,55.05
13-03-2016 05:00,-8.98,973.31,8.25,96.78,54.36
13-03-2016 06:00,-8.39,973.11,7.75,91.63,53.69
13-03-2016 07:00,-7.77,972.84,9.3,87.8,51.27
13-03-2016 08:00,-7.32,972.64,10.09,75.3,49.94
13-03-2016 09:00,-7.03,972.49,10.35,75.07,49.62
13-03-2016 10:00,-7.25,972.39,8.65,92.33,50.43
13-03-2016 11:00,-7.78,971.99,8.59,99.45,49.29
13-03-2016 12:00,-9.07,971.81,10.03,102.18,58.17
13-03-2016 13:00,-8.94,971.63,10.08,90.55,61.67
13-03-2016 14:00,-7.92,971.37,10.59,86.08,59.49
13-03-2016 15:00,-7.68,970.97,10.59,85.52,56.94
13-03-2016 16:00,-7.73,970.73,6.03,97.52,58.64
13-03-2016 17:00,-7.92,970.36,4.38,117.88,62.1
13-03-2016 18:00,-7.38,970.22,4.37,104.53,62.75
13-03-2016 19:00,-7.72,970.05,4.47,121.23,63.99
13-03-2016 20:00,-7.59,969.89,3.53,130.77,66.96
13-03-2016 21:00,-7.6,969.62,3.09,172.6,72.45
13-03-2016 22:00,-7.74,969.45,5.04,206.07,82.11
13-03-2016 23:00,-7.33,969.29,4.08,168.58,81.82
14-03-2016 00:00,-6.26,969.01,15.51,62.27,68.82
14-03-2016 01:00,-6.66,968.83,18.34,72.8,66.55
14-03-2016 02:00,-6.64,968.84,17.97,68.53,69.12
14-03-2016 03:00,-6.34,968.84,17.41,62.15,69.93
14-03-2016 04:00,-6.12,968.74,17.66,63.97,69.75
14-03-2016 05:00,-6.45,968.64,18.84,63.83,77.28
14-03-2016 06:00,-6.24,968.37,19.77,68.58,77.81
14-03-2016 07:00,-6.33,968.3,18.94,67.48,82.38
14-03-2016 08:00,-6.85,968.83,10.99,171.9,89.05
14-03-2016 09:00,-8.01,969.38,6.64,263.18,88.25
14-03-2016 10:00,-8.26,969.56,5.5,228.67,87.48
14-03-2016 11:00,-8.43,969.38,6.65,222.78,88.18
14-03-2016 12:00,-8.7,969.08,7.02,203.3,88.22
14-03-2016 13:00,-8.82,968.98,6.01,200.97,87.97
14-03-2016 14:00,-7.74,968.86,7.87,154.58,89.08
14-03-2016 15:00,-7.57,969.26,15.48,85.3,89.31
14-03-2016 16:00,-7.62,969.29,20.6,51.05,89.44
14-03-2016 17:00,-7.92,969.74,15.93,31.1,89.16
14-03-2016 18:00,-7.41,969.98,17.66,64.88,87.63
14-03-2016 19:00,-7.49,970.18,19.36,80.12,88.71
14-03-2016 20:00,-7.96,970.28,20.92,51.17,89.26
14-03-2016 21:00,-8.46,970.65,19.84,63.85,89.15
14-03-2016 22:00,-8.31,970.85,18.77,65,89.27
14-03-2016 23:00,-8.12,971.01,19,55.28,89.45
15-03-2016 00:00,-7.22,971.24,21.2,29.32,90.38
15-03-2016 01:00,-6.95,971.81,18.41,23.98,90.67
15-03-2016 02:00,-7.65,972.47,8.09,173.85,90.03
15-03-2016 03:00,-8.7,972.96,5.21,319.17,88.91
15-03-2016 04:00,-9.63,973.27,4.91,304.1,87.86
15-03-2016 05:00,-9.79,973.66,4.65,291.78,87.59
15-03-2016 06:00,-9.96,974.29,4.4,310.6,87.44
15-03-2016 07:00,-10.34,975.02,5.04,316.88,86.97
15-03-2016 08:00,-10.63,975.54,5.33,285.15,86.5
15-03-2016 09:00,-10.72,976.05,7.96,267.58,86.26
15-03-2016 10:00,-10.49,976.38,10.9,67.95,86.33
15-03-2016 11:00,-10.17,976.58,14.61,27.08,86.11
15-03-2016 12:00,-9.93,976.96,15.91,30.58,86.06
15-03-2016 13:00,-10,977.7,16.93,14.52,85.51
15-03-2016 14:00,-11.45,978.59,11.12,340.55,85.5
15-03-2016 15:00,-11.44,979.31,10.18,341.38,85.82
15-03-2016 16:00,-10.83,979.48,12.25,213.47,86.39
15-03-2016 17:00,-10.67,979.68,12.43,196.6,86.53
15-03-2016 18:00,-10.44,980.25,14.06,28.08,86.64
15-03-2016 19:00,-10.71,980.83,15.01,37.98,86.14
15-03-2016 20:00,-10.87,980.98,14.5,28.48,85.92
15-03-2016 21:00,-10.45,980.83,15.28,27.43,86.48
15-03-2016 22:00,-10.09,980.68,13.9,25.18,86.97
15-03-2016 23:00,-9.77,980.45,15.52,58.28,87.17
16-03-2016 00:00,-10.28,980.24,15.4,80.46,86.36
16-03-2016 01:00,-11.18,979.64,12.77,89.68,84.92
16-03-2016 02:00,-11.71,979.07,12.89,90.02,84.66
16-03-2016 03:00,-10.78,978.85,8.69,84.62,81.75
16-03-2016 04:00,-9.89,978.63,5.41,88.75,80.94
16-03-2016 05:00,-9.15,978.39,5.62,119.08,79.44
16-03-2016 06:00,-8.41,978.38,4.67,144.73,80.41
16-03-2016 07:00,-7.53,978.38,3.86,167.45,81.52
16-03-2016 08:00,-7.22,978.58,7.73,218.77,83.74
16-03-2016 09:00,-7.18,979.02,10.04,220.63,86.43
16-03-2016 10:00,-7.06,979.56,7.89,208.02,84.15
16-03-2016 11:00,-6.98,980.18,10.93,219.3,82.02
16-03-2016 12:00,-6.86,980.56,9.67,214.88,83.54
16-03-2016 13:00,-6.61,980.96,7.33,211.97,84.22
16-03-2016 14:00,-6.4,981.66,7.26,215.93,85.3
16-03-2016 15:00,-6.35,982.22,6.34,206.65,85.55
16-03-2016 16:00,-6.57,982.73,3.72,124.37,83.1
16-03-2016 17:00,-6.81,983.15,4.29,108.83,85.27
16-03-2016 18:00,-6.74,983.59,5.55,103.97,83.64
16-03-2016 19:00,-6.73,984.05,6.2,99.15,83.7
16-03-2016 20:00,-6.95,984.52,6.44,99.52,84.2
16-03-2016 21:00,-7.11,984.95,7.03,102.57,81.61
16-03-2016 22:00,-7.26,985.18,6.04,100.77,76.27
16-03-2016 23:00,-7.18,985.17,5.37,109.97,73.57
17-03-2016 00:00,-6.97,985.04,4.14,102.31,71.06
17-03-2016 01:00,-7.12,985.29,4.02,109.78,69.47
17-03-2016 02:00,-6.93,985.59,4.72,109.73,67.26
17-03-2016 03:00,-7.46,985.8,4.75,108.77,66.28
17-03-2016 04:00,-7.8,985.86,6.53,107.3,67.63
17-03-2016 05:00,-6.67,985.92,7.43,100.47,64.32
17-03-2016 06:00,-5.83,986.17,6.01,90.12,66.04
17-03-2016 07:00,-5.27,985.98,4.28,81.5,64.81
17-03-2016 08:00,-4.87,985.86,4.36,76.77,64.25
17-03-2016 09:00,-4.87,985.71,3.48,84.45,64.27
17-03-2016 10:00,-5.15,985.53,3.46,114.2,68.72
17-03-2016 11:00,-6.57,985.39,5.13,113.43,66.95
17-03-2016 12:00,-7.45,985.3,5.79,118.15,65.34
17-03-2016 13:00,-6.88,985.24,7.33,102.52,62.99
17-03-2016 14:00,-6.7,985.02,8.12,102.15,62.06
17-03-2016 15:00,-6.58,984.69,7.9,93.62,63.3
17-03-2016 16:00,-6.26,984.32,7.84,89.15,58.61
17-03-2016 17:00,-6.18,983.96,5.83,86.13,60.78
17-03-2016 18:00,-6.82,983.7,5.38,93.92,62.9
17-03-2016 19:00,-7.45,983.46,5.87,104.52,63.27
17-03-2016 20:00,-7.96,982.99,6.21,103.17,61.93
17-03-2016 21:00,-8.41,982.67,6.02,108.47,55.7
17-03-2016 22:00,-8.51,982.46,7.05,104.45,53.58
17-03-2016 23:00,-8.52,982.04,6.9,102.53,57.26
18-03-2016 00:00,-7.66,981.53,8.5,67.27,54.44
18-03-2016 01:00,-7.6,980.96,11.54,71.7,53.27
18-03-2016 02:00,-7.33,980.64,13.94,72.88,51.11
18-03-2016 03:00,-7.31,980.41,11.36,74.78,51.7
18-03-2016 04:00,-6.99,980.21,12.35,73.5,49.9
18-03-2016 05:00,-6.76,979.81,13.37,64.73,48.79
18-03-2016 06:00,-6.8,979.42,13.16,61.53,50.65
18-03-2016 07:00,-6.9,979.02,10.87,65.57,50.56
18-03-2016 08:00,-6.78,978.66,9.38,68.02,52.7
18-03-2016 09:00,-7.03,978.27,7.62,84.07,51.87
18-03-2016 10:00,-7.44,977.94,6.17,88.1,52.12
18-03-2016 11:00,-7.9,977.74,7.63,88.68,53.23
18-03-2016 12:00,-8.96,977.45,8.21,97.07,54.48
18-03-2016 13:00,-9.29,977.26,8.57,99.28,52.01
18-03-2016 14:00,-9.43,977.13,8.97,95.82,50.48
18-03-2016 15:00,-9.74,976.81,10.54,90.9,49.64
18-03-2016 16:00,-10.27,976.57,11.41,95.68,50.76
18-03-2016 17:00,-10.18,976.32,10.84,95.87,51.74
18-03-2016 18:00,-9.85,976.17,11.26,93.03,50.06
18-03-2016 19:00,-9.84,975.87,10.68,96.3,48.16
18-03-2016 20:00,-10.38,975.79,11.17,97.3,51.23
18-03-2016 21:00,-10.3,975.84,9.46,96,49.47
18-03-2016 22:00,-10.63,975.79,9.37,96.97,49.3
18-03-2016 23:00,-9.92,975.83,9.5,88.32,47.49
19-03-2016 00:00,-9.69,975.84,9.08,88.36,49.38
19-03-2016 01:00,-9.56,975.81,10.1,86.1,49.04
19-03-2016 02:00,-9.5,975.68,11.03,85.78,48.56
19-03-2016 03:00,-9.62,975.69,10.59,85.4,50.63
19-03-2016 04:00,-9.24,975.7,11.01,90.55,51.86
19-03-2016 05:00,-9.15,975.8,10.18,87.6,48.81
19-03-2016 06:00,-8.39,975.82,9.6,66.95,49.34
19-03-2016 07:00,-8.48,975.77,9.87,89.17,48.87
19-03-2016 08:00,-8.18,975.93,9.41,69.87,48.17
19-03-2016 09:00,-8.43,976.01,9.36,86.23,49.43
19-03-2016 10:00,-8.48,976.03,9.21,86.03,46.94
19-03-2016 11:00,-8.37,976.1,10.16,73.5,49.37
19-03-2016 12:00,-8.87,976.12,10.15,86.77,50.45
19-03-2016 13:00,-9.08,976.16,10.03,86.45,51.54
19-03-2016 14:00,-9.56,976.12,11.08,85.5,48.77
19-03-2016 15:00,-10.05,976.3,10.76,87.62,48.36
19-03-2016 16:00,-10.94,976.5,13.68,88.43,50.33
19-03-2016 17:00,-11.12,976.46,15.2,87.53,50.51
19-03-2016 18:00,-11.12,976.58,16.35,89.77,52.31
19-03-2016 19:00,-10.25,976.91,12.97,82.07,51.12
19-03-2016 20:00,-10.68,977.17,14.96,88.98,48.01
19-03-2016 21:00,-11.18,977.17,16.22,88.55,50.89
19-03-2016 22:00,-11.77,977.27,17.49,89.08,51.85
19-03-2016 23:00,-12.19,977.48,16.95,87.1,49.54
20-03-2016 00:00,-12.68,977.66,17.28,87.42,48.83
20-03-2016 01:00,-12.71,977.78,16.91,86.13,47.5
20-03-2016 02:00,-12.8,978.02,15.59,88.67,47.96
20-03-2016 03:00,-12.97,978.11,16.76,87.48,48.04
20-03-2016 04:00,-12.7,977.99,17.27,86.42,47.62
20-03-2016 05:00,-12.37,978,15.92,88.28,48.12
20-03-2016 06:00,-11.56,978.01,13.41,87.07,45.43
20-03-2016 07:00,-10.8,978.33,10.9,79.27,41.8
20-03-2016 08:00,-10.71,978.35,8.71,79.15,42.77
20-03-2016 09:00,-11.05,978.57,6.32,107.97,47.49
20-03-2016 10:00,-11.4,978.66,5.84,110.77,46.29
20-03-2016 11:00,-12.17,978.94,7.33,104.77,42.84
20-03-2016 12:00,-13.14,979.18,8.07,116.7,43.81
20-03-2016 13:00,-13.86,979.43,9.95,116.8,46.41
20-03-2016 14:00,-13.88,979.53,10.88,107.45,46.87
20-03-2016 15:00,-14.13,979.74,11.17,101,48.32
20-03-2016 16:00,-14.8,980.1,12.38,101.22,45.72
20-03-2016 17:00,-15.46,980.25,14.61,100.4,44.33
20-03-2016 18:00,-15.79,980.49,13.82,103.72,47.07
20-03-2016 19:00,-15.64,980.49,12.16,100.48,48.19
20-03-2016 20:00,-16.56,980.65,16.14,108.18,49.95
20-03-2016 21:00,-16.16,980.98,14.27,102.87,50.85
20-03-2016 22:00,-16.61,981.35,14.85,109.38,54.48
20-03-2016 23:00,-17.79,981.46,18.2,119.52,58.81
21-03-2016 00:00,-18.13,981.41,18.63,120.22,54.6
21-03-2016 01:00,-18.57,981.66,19.43,120.15,53.69
21-03-2016 02:00,-17.96,982,16.08,107.12,50.98
21-03-2016 03:00,-18.27,982.28,16.08,115.47,51.08
21-03-2016 04:00,-17.09,982.98,12.98,110.37,45.94
21-03-2016 05:00,-16.2,982.93,11.69,100.95,45.25
21-03-2016 06:00,-15.26,982.9,11.11,96.68,44.35
21-03-2016 07:00,-14.52,982.8,12.27,63.83,40.76
21-03-2016 08:00,-14.38,982.85,12.27,57.95,43.77
21-03-2016 09:00,-14.17,982.79,10.22,63.37,45.03
21-03-2016 10:00,-14.05,982.38,15.95,54.12,44.47
21-03-2016 11:00,-14.05,982.47,15.99,50.1,46.01
21-03-2016 12:00,-14.35,982.81,17.67,52.82,47.05
21-03-2016 13:00,-14.72,983.05,16,73.13,47.45
21-03-2016 14:00,-15.76,982.32,18.09,86.33,48.24
21-03-2016 15:00,-15,981.39,17.23,64.47,46.75
21-03-2016 16:00,-14.5,981.89,18.71,47.32,46.74
21-03-2016 17:00,-14.7,981.99,20.4,55.67,47.89
21-03-2016 18:00,-15.29,982.08,16.52,73.87,47.27
21-03-2016 19:00,-15.95,981.78,17.58,82.9,47.91
21-03-2016 20:00,-16.71,981.42,17.16,88.5,49.42
21-03-2016 21:00,-15.82,981.17,13.75,74.45,45.97
21-03-2016 22:00,-15.55,980.97,14.76,63.95,44.44
21-03-2016 23:00,-15.49,980.97,11.34,76.5,44.49
22-03-2016 00:00,-15.72,980.82,12.28,88.2,46.26
22-03-2016 01:00,-15.4,980.88,11.16,77.25,45.48
22-03-2016 02:00,-15.19,980.74,10.35,72.18,47.45
22-03-2016 03:00,-15.08,980.79,9.46,85.45,44.85
22-03-2016 04:00,-14.55,980.56,9.49,86.47,44.16
22-03-2016 05:00,-14.46,979.94,8.5,73.63,43.66
22-03-2016 06:00,-13.56,979.41,7.8,61.73,41.55
22-03-2016 07:00,-13.02,979.09,8.08,46.53,39.08
22-03-2016 08:00,-12.87,978.71,7.41,43.42,42.96
22-03-2016 09:00,-12.73,978.39,6.67,56.83,43.92
22-03-2016 10:00,-12.79,978.01,4.72,77.33,45.74
22-03-2016 11:00,-13.4,977.73,6.84,73.73,50.97
22-03-2016 12:00,-14.75,977.23,8.4,97.87,46.59
22-03-2016 13:00,-15.98,976.88,9.93,105.13,46.31
22-03-2016 14:00,-16.43,976.65,7.84,112.87,48.94
22-03-2016 15:00,-17.1,976.28,6.48,127.45,50.49
22-03-2016 16:00,-17.26,975.92,7.36,118.18,48.7
22-03-2016 17:00,-17.28,975.38,10.17,111.08,45.31
22-03-2016 18:00,-17.5,975.07,10.48,109.43,45.67
22-03-2016 19:00,-17.36,974.7,10.8,105.42,44.84
22-03-2016 20:00,-17.58,974.23,13.18,95.07,48.66
22-03-2016 21:00,-17.23,973.74,15.08,89.15,47.31
22-03-2016 22:00,-17.58,973.38,16,90.65,47.49
22-03-2016 23:00,-17.74,972.98,17.32,88.47,47.97
23-03-2016 00:00,-18,972.73,17.32,89.36,49.91
23-03-2016 01:00,-17.86,972.57,17.11,89.07,48.38
23-03-2016 02:00,-17.74,972.49,17.59,89.52,47.42
23-03-2016 03:00,-17.35,972.42,17.22,89.4,48.2
23-03-2016 04:00,-16.85,972.39,16.59,91.77,47.69
23-03-2016 05:00,-15.95,972.41,14.07,91.27,45.39
23-03-2016 06:00,-15.25,972.33,12.39,83.93,45.31
23-03-2016 07:00,-14.8,972.27,11.67,72.73,43.19
23-03-2016 08:00,-14.65,972.25,10.22,77.75,45.44
23-03-2016 09:00,-14.59,972.13,9.57,75.87,46.77
23-03-2016 10:00,-15.12,971.98,10.33,87.88,49.16
23-03-2016 11:00,-15.75,971.83,10.38,89.8,47.11
23-03-2016 12:00,-17.07,971.6,10.54,105.48,49.38
23-03-2016 13:00,-17.56,971.36,12.23,100.03,50.65
23-03-2016 14:00,-17.15,971.19,11.56,97.85,50.71
23-03-2016 15:00,-17.6,970.88,15.55,93.02,49.74
23-03-2016 16:00,-17.77,970.73,16.38,88.98,49.51
23-03-2016 17:00,-18.18,970.45,19.12,89.6,49.7
23-03-2016 18:00,-18.3,970.28,17.76,91.55,50.4
23-03-2016 19:00,-18.26,970.21,16.27,91.5,49.1
23-03-2016 20:00,-18.45,969.93,17.38,89.53,48.51
23-03-2016 21:00,-18.55,969.82,16.59,89.15,49.04
23-03-2016 22:00,-18.66,969.69,16.64,90.32,47.37
23-03-2016 23:00,-18.72,969.66,15.94,91.13,48.1
24-03-2016 00:00,-18.79,969.68,15.27,89.44,47.18
24-03-2016 01:00,-18.87,969.7,15.85,89.6,45.94
24-03-2016 02:00,-18.64,969.69,16.56,88.93,46.7
24-03-2016 03:00,-18.3,969.68,17.08,89.37,46.68
24-03-2016 04:00,-17.78,969.94,16.15,90.27,45.45
24-03-2016 05:00,-17.08,970.05,14.39,89.82,43.78
24-03-2016 06:00,-16.7,970.28,13.85,90.6,43.73
24-03-2016 07:00,-16.34,970.41,11.54,89.5,44.53
24-03-2016 08:00,-16.31,970.58,10.85,83.7,43.46
24-03-2016 09:00,-16.66,970.88,10.91,88.67,46.28
24-03-2016 10:00,-16.91,971.08,12.05,88.67,46.3
24-03-2016 11:00,-17.09,971.3,12.66,89.13,46.86
24-03-2016 12:00,-17.47,971.41,13.35,88.93,46.58
24-03-2016 13:00,-17.42,971.39,15.56,88.93,47.37
24-03-2016 14:00,-17.52,971.49,16.57,90.52,45.94
24-03-2016 15:00,-17.46,971.69,15.62,86,46.13
24-03-2016 16:00,-17.66,971.88,16.3,79.72,43.91
24-03-2016 17:00,-18.2,971.93,16.71,83.82,45.34
24-03-2016 18:00,-18.64,972.05,17.78,86.33,45.85
24-03-2016 19:00,-18.73,972.27,16.75,83.22,46.17
24-03-2016 20:00,-18.8,972.22,18.43,87.95,46.61
24-03-2016 21:00,-19.17,972.06,19.83,94.37,53.71
24-03-2016 22:00,-18.91,971.95,17.66,94.45,58.29
24-03-2016 23:00,-18.1,972.16,15.67,83.72,56.5
25-03-2016 00:00,-18.09,972.17,16.93,80.98,56.02
25-03-2016 01:00,-18.81,972.29,18.66,91.67,56.77
25-03-2016 02:00,-19.08,972.59,16.32,93.52,53.79
25-03-2016 03:00,-19.2,972.71,14.43,92.03,51.83
25-03-2016 04:00,-19.95,972.83,13.46,100.87,48.97
25-03-2016 05:00,-18.89,973,13.43,96.9,47.11
25-03-2016 06:00,-18.32,973.29,11.48,98.48,47.74
25-03-2016 07:00,-17.48,973.49,11.34,87.97,49.37
25-03-2016 08:00,-17.57,973.72,9.63,94.68,53.23
25-03-2016 09:00,-18.02,974.06,9.66,99.15,52.57
25-03-2016 10:00,-17.84,974.37,8.62,102.13,50.16
25-03-2016 11:00,-18.37,974.61,9.4,97.93,46.89
25-03-2016 12:00,-19.7,974.66,12.2,106.92,46.74
25-03-2016 13:00,-20.28,974.69,14.63,120.9,46
25-03-2016 14:00,-21.21,974.63,12.48,128.22,45.82
25-03-2016 15:00,-20.26,974.4,9.2,138.82,45.23
25-03-2016 16:00,-19.08,974.32,7.28,125.27,45.13
25-03-2016 17:00,-18.5,974.26,8.54,127.22,50.75
25-03-2016 18:00,-17.27,974.01,5.38,139.37,54.27
25-03-2016 19:00,-16.79,973.9,5.98,122.32,63.61
25-03-2016 20:00,-15.8,973.63,6.69,90.5,68.48
25-03-2016 21:00,-15.21,973.52,11.21,85.5,67.81
25-03-2016 22:00,-14.87,973.43,11.43,89.43,66.25
25-03-2016 23:00,-14.38,973.3,8.27,76.48,67.78
26-03-2016 00:00,-14.02,973.14,6.32,65.28,70.69
26-03-2016 01:00,-13.61,973.03,6.37,59.07,72.11
26-03-2016 02:00,-13.17,973.04,8.07,60.88,70.94
26-03-2016 03:00,-13.07,973.1,6.49,87.28,72.13
26-03-2016 04:00,-12.67,973.19,6.1,81.4,71.63
26-03-2016 05:00,-12.49,973.28,4.42,182.85,74.55
26-03-2016 06:00,-13.54,973.32,7.44,226.42,81.05
26-03-2016 07:00,-14.46,973.65,9.8,226.55,81.15
26-03-2016 08:00,-15.34,973.84,10.65,218.67,80.67
26-03-2016 09:00,-15.84,974.06,11.36,227.62,79.99
26-03-2016 10:00,-16.1,974.25,12.49,227.73,79.67
26-03-2016 11:00,-16.24,974.45,11.62,220.32,79.68
26-03-2016 12:00,-16.35,974.74,9.43,228.12,79.24
26-03-2016 13:00,-16.37,974.94,6.58,233.85,78.86
26-03-2016 14:00,-16.32,975.19,4.22,245.6,78.84
26-03-2016 15:00,-16.17,975.45,1.38,238.88,79.73
26-03-2016 16:00,-16.19,975.65,2.01,268.97,80.01
26-03-2016 17:00,-17.08,975.85,3.88,293.67,79.67
26-03-2016 18:00,-17.62,976.04,3.64,280.83,78.61
26-03-2016 19:00,-18.25,976.2,4.91,267.73,78.21
26-03-2016 20:00,-19.09,976.39,8.28,269.61,77.14
26-03-2016 21:00,-19.52,976.31,9.77,277.93,76.56
26-03-2016 22:00,-20.08,976.18,2.78,272.35,75.8
26-03-2016 23:00,-20.36,976.19,2.92,264.75,75.36
27-03-2016 00:00,-20.49,976.11,1.21,248.7,74.95
27-03-2016 01:00,-20.42,975.94,1.25,266.97,74.94
27-03-2016 02:00,-20.67,975.79,1.16,267.52,74.86
27-03-2016 03:00,-20.53,975.81,0.24,249.18,74.94
27-03-2016 04:00,-20.27,975.67,0.1,246.94,75.22
27-03-2016 05:00,-20.48,975.55,2.48,261.09,75.37
27-03-2016 06:00,-20.79,975.48,4.16,240.12,75.08
27-03-2016 07:00,-20.96,975.29,4.73,238.78,74.84
27-03-2016 08:00,-21.26,975.13,4.84,233.82,74.44
27-03-2016 09:00,-21.5,975.05,4.53,238.22,74.05
27-03-2016 10:00,-21.9,975.05,4.6,238.28,73.61
27-03-2016 11:00,-21.71,974.98,4.3,240.98,73.67
27-03-2016 12:00,-22.33,975.07,3.15,242.17,72.99
27-03-2016 13:00,-22.62,974.94,3.23,238.72,72.85
27-03-2016 14:00,-22.59,974.77,2.91,252.62,72.72
27-03-2016 15:00,-22.83,974.8,1.87,248.07,72.37
27-03-2016 16:00,-22.85,974.58,1.2,244.12,72.33
27-03-2016 17:00,-23.09,974.57,3.1,253.02,71.94
27-03-2016 18:00,-23.52,974.49,3.31,250.78,71.51
27-03-2016 19:00,-23.83,974.32,2.1,249.45,71.26
27-03-2016 20:00,-23.83,974.32,1.69,259.3,71.19
27-03-2016 21:00,-24.36,974.15,2.15,256.95,70.56
27-03-2016 22:00,-24.66,974.07,1.87,259.9,70.25
27-03-2016 23:00,-24.77,974.19,1.27,247.53,70.15
28-03-2016 00:00,-24.74,974.03,0.36,234.52,70.07
28-03-2016 01:00,-24.36,973.79,0.3,266.7,70.42
28-03-2016 02:00,-24.47,973.41,0.32,257.5,70.23
28-03-2016 03:00,-23.94,973.01,0.24,227.43,70.84
28-03-2016 04:00,-24,972.57,2.21,244.85,70.76
28-03-2016 05:00,-23.71,972.02,1.52,230.35,71.17
28-03-2016 06:00,-22.86,971.19,2.1,232.2,71.94
28-03-2016 07:00,-22.42,970.49,2.82,223.19,72.43
28-03-2016 08:00,NaN,NaN,NaN,NaN,NaN
28-03-2016 09:00,-21.73,967.66,10.74,193,73.29
28-03-2016 10:00,-21.48,967.39,12.26,190.25,73.35
28-03-2016 11:00,-20.54,966.88,10.98,172.02,74.25
28-03-2016 12:00,-17.42,966.71,3.2,143.98,75.72
28-03-2016 13:00,-16.34,966.25,11.17,77.67,76.16
28-03-2016 14:00,-16.16,965.79,16.86,81.18,74.06
28-03-2016 15:00,-16.72,965.24,18.79,91.13,73.52
28-03-2016 16:00,-17.14,964.76,19.58,92.33,73.31
28-03-2016 17:00,-17.8,964.55,22.92,94.92,75.31
28-03-2016 18:00,-18.72,964.79,22.91,100.38,76.5
28-03-2016 19:00,-18.88,964.63,24.65,95.38,75.25
28-03-2016 20:00,-19.52,964.52,22.07,97.17,75.25
28-03-2016 21:00,-19.39,964.35,21.35,88.03,74.01
28-03-2016 22:00,-20.08,964.25,20.32,88.73,74.49
28-03-2016 23:00,-20.1,963.86,20.86,85.32,74.13
29-03-2016 00:00,-20.27,963.62,19.8,85.5,73.65
29-03-2016 01:00,-20.41,963.29,21.26,84.28,72.43
29-03-2016 02:00,-19.95,962.91,22.08,77.12,71.02
29-03-2016 03:00,-19.55,963.01,19.88,76.35,69.52
29-03-2016 04:00,-18.43,962.86,16.66,74.3,66.88
29-03-2016 05:00,-18.32,962.87,17.83,76.3,64.92
29-03-2016 06:00,-16.98,962.91,13.3,68.05,61.79
29-03-2016 07:00,-16.34,963.09,11.6,51.62,57.79
29-03-2016 08:00,-15.93,963.7,8.69,45.33,58.34
29-03-2016 09:00,-16,964.18,5.48,69.15,56.91
29-03-2016 10:00,-16.61,964.53,6.48,92.93,58.96
29-03-2016 11:00,-17.3,964.88,7.23,99.32,55.85
29-03-2016 12:00,-17.51,965.22,10.54,85.32,57.48
29-03-2016 13:00,-17.22,965.79,10.13,79.42,56.3
29-03-2016 14:00,-16.33,966.26,13.6,76.25,55.17
29-03-2016 15:00,-15.59,967.16,14.49,75.88,53.7
29-03-2016 16:00,-14.86,968.21,15.95,74.5,53.32
29-03-2016 17:00,-14.95,969.42,17.4,79.52,57.01
29-03-2016 18:00,-14.23,970.9,15.21,78.47,54.43
29-03-2016 19:00,-14.19,972.23,18.09,76.32,55.3
29-03-2016 20:00,-14.55,973.43,20.82,81.4,61.13
29-03-2016 21:00,-14.03,974.81,21.64,82.38,61.12
29-03-2016 22:00,-13.33,976.79,18.46,80.95,58.39
29-03-2016 23:00,-12.57,978.29,16.18,77.15,53.06
30-03-2016 00:00,-12.32,979.26,14.97,75.68,50.56
30-03-2016 01:00,-12.32,980.58,12.93,76.22,51.54
30-03-2016 02:00,-11.78,981.45,12.81,83.87,50.13
30-03-2016 03:00,-11.23,982.4,10.13,79.15,50.83
30-03-2016 04:00,-10.52,982.6,14.61,76.2,50.12
